,id,cer
215,16_2,0.5504587155963303
216,16_3,0.5512820512820513
217,16_4,0.28205128205128205
218,16_5,0.2708333333333333
219,16_6,0.28205128205128205
220,16_7,0.3611111111111111
221,16_8,0.7215189873417721
222,16_9,0.28205128205128205
223,16_10,0.9512195121951219
224,16_11,0.8095238095238095
225,16_12,0.4642857142857143
226,16_13,6.558139534883721
227,17_0,0.8757687576875769
228,17_1,1.16
229,17_2,0.5
230,17_3,0.43023255813953487
231,17_4,0.2
232,17_5,0.656
233,17_6,0.6829268292682927
234,17_7,0.6153846153846154
235,17_8,0.4444444444444444
236,17_9,0.2661290322580645
237,17_10,0.14634146341463414
238,17_11,0.8048780487804879
239,17_12,0.4742268041237113
240,17_13,0.5
241,18_0,0.8290282902829028
242,18_1,10.594594594594595
243,18_2,0.175
244,18_3,0.3829787234042553
245,18_4,0.46153846153846156
246,18_5,0.14285714285714285
247,18_6,12.694444444444445
248,18_7,0.6343283582089553
249,18_8,0.5986394557823129
250,18_9,0.40540540540540543
251,18_10,0.562962962962963
252,18_11,0.5086206896551724
253,18_12,0.45161290322580644
254,18_13,0.6020408163265306
255,19_0,0.8905289052890529
256,19_1,0.2
257,19_2,0.7352941176470589
258,19_3,0.2
259,19_4,0.5454545454545454
260,19_5,0.22857142857142856
261,19_6,0.4817073170731707
262,19_7,0.43434343434343436
263,19_8,0.4457831325301205
264,19_9,0.23529411764705882
265,19_10,0.22857142857142856
266,19_11,0.5714285714285714
267,19_12,17.583333333333332
268,19_13,1.4910714285714286
269,20_0,0.8253382533825339
270,20_1,0.43243243243243246
271,20_2,0.46153846153846156
272,20_3,0.2608695652173913
273,20_4,0.5555555555555556
274,20_5,0.5294117647058824
275,20_6,0.3150684931506849
276,20_7,0.8461538461538461
277,20_8,0.48717948717948717
278,20_9,0.3252032520325203
279,20_10,0.4482758620689655
280,20_11,0.3333333333333333
281,20_12,0.6111111111111112
282,20_13,1.55
