model,id,bleu,precisions,brevity_penalty,length_ratio,translation_length,reference_length
claude_two_example,17,0.3240938093808808,"[0.6744186046511628, 0.45614035087719296, 0.3058823529411765, 0.22485207100591717]",0.8497690284366347,0.86,172,200
claude_two_example,16,0.5056548526203435,"[0.7456647398843931, 0.5697674418604651, 0.47368421052631576, 0.4]",0.949306917296253,0.9505494505494505,173,182
claude_two_example,14,0.4556903662641519,"[0.7315789473684211, 0.5343915343915344, 0.4148936170212766, 0.3422459893048128]",0.9387952311601111,0.9405940594059405,190,202
claude_two_example,15,0.5535058822516128,"[0.7770700636942676, 0.6217948717948718, 0.5225806451612903, 0.4675324675324675]",0.9442872765391537,0.9457831325301205,157,166
claude_two_example,11,0.48613576390357177,"[0.7787610619469026, 0.6160714285714286, 0.5045045045045045, 0.43636363636363634]",0.8527472902079687,0.8625954198473282,113,131
claude_two_example,10,0.3470286322908394,"[0.711864406779661, 0.4659090909090909, 0.32571428571428573, 0.2471264367816092]",0.8585225151129876,0.8676470588235294,177,204
claude_two_example,12,0.11199820345271835,"[0.5454545454545454, 0.2549019607843137, 0.1118421052631579, 0.0728476821192053]",0.6104819855859285,0.6695652173913044,154,230
claude_two_example,13,0.30575705845790774,"[0.7515151515151515, 0.5914634146341463, 0.4785276073619632, 0.4012345679012346]",0.5656968360125758,0.637065637065637,165,259
claude_two_example,8,0.2853184662938902,"[0.6627906976744186, 0.38132295719844356, 0.2265625, 0.13725490196078433]",0.9582604601289025,0.9591078066914498,258,269
claude_two_example,9,0.5631127954024054,"[0.782312925170068, 0.6575342465753424, 0.5448275862068965, 0.4583333333333333]",0.9406120582638513,0.9423076923076923,147,156
claude_two_example,4,0.3926177733156366,"[0.7183908045977011, 0.5202312138728323, 0.3488372093023256, 0.2573099415204678]",0.9174044037758284,0.9206349206349206,174,189
claude_two_example,5,0.3295261638057519,"[0.6791044776119403, 0.40823970037453183, 0.2631578947368421, 0.19622641509433963]",0.9526502299492333,0.9537366548042705,268,281
claude_two_example,7,0.4369332328049319,"[0.6932515337423313, 0.5061728395061729, 0.38509316770186336, 0.3125]",0.9638594286076502,0.9644970414201184,163,169
claude_two_example,6,0.2791092463815125,"[0.58, 0.3417085427135678, 0.2222222222222222, 0.15228426395939088]",0.9753099120283325,0.975609756097561,200,205
claude_two_example,2,0.9608604178319669,"[1.0, 0.9911504424778761, 0.9822222222222222, 0.9732142857142857]",0.9739145423379006,0.9742489270386266,227,233
claude_two_example,3,0.9779226481907218,"[0.9912663755458515, 0.9824561403508771, 0.973568281938326, 0.9646017699115044]",1.0,1.0088105726872247,229,227
claude_two_example,1,0.5161475178643793,"[0.7431693989071039, 0.5604395604395604, 0.4585635359116022, 0.40555555555555556]",0.9783792298763536,0.9786096256684492,183,187
claude_two_example,20,0.5801588157909423,"[0.7973856209150327, 0.6644736842105263, 0.5629139072847682, 0.49333333333333335]",0.9367306695989593,0.9386503067484663,153,163
claude_two_example,18,0.34278202779307626,"[0.6484018264840182, 0.38073394495412843, 0.2764976958525346, 0.2175925925925926]",0.9819009510926059,0.9820627802690582,219,223
claude_two_example,19,0.46380188300240976,"[0.7288135593220338, 0.5170454545454546, 0.41714285714285715, 0.3448275862068966]",0.9612237924176001,0.9619565217391305,177,184
gpt_one_example,17,0.037242355392783935,"[0.27896995708154504, 0.07327586206896551, 0.021645021645021644, 0.004347826086956522]",1.0,1.165,233,200
gpt_one_example,16,0.0,"[0.18333333333333332, 0.061452513966480445, 0.0, 0.0]",0.9889503892939224,0.989010989010989,180,182
gpt_one_example,14,0.0521018936120152,"[0.31759656652360513, 0.11206896551724138, 0.047619047619047616, 0.004347826086956522]",1.0,1.1534653465346534,233,202
gpt_one_example,15,0.05363097329611121,"[0.2575107296137339, 0.09482758620689655, 0.025974025974025976, 0.013043478260869565]",1.0,1.4036144578313252,233,166
gpt_one_example,11,0.037632207125562984,"[0.20600858369098712, 0.06465517241379311, 0.017316017316017316, 0.008695652173913044]",1.0,1.7786259541984732,233,131
gpt_one_example,10,0.06027970964079034,"[0.33905579399141633, 0.10344827586206896, 0.04329004329004329, 0.008695652173913044]",1.0,1.142156862745098,233,204
gpt_one_example,12,0.05420517099260666,"[0.33047210300429186, 0.09913793103448276, 0.030303030303030304, 0.008695652173913044]",1.0,1.0130434782608695,233,230
gpt_one_example,13,0.061982930476576076,"[0.38626609442060084, 0.09913793103448276, 0.03463203463203463, 0.017391304347826087]",0.8944126949789176,0.8996138996138996,233,259
gpt_one_example,8,0.0,"[0.49019607843137253, 0.1485148514851485, 0.02, 0.0]",0.1945132680683033,0.379182156133829,102,269
gpt_one_example,9,0.0,"[0.2781954887218045, 0.045454545454545456, 0.0, 0.0]",0.8411945358572193,0.8525641025641025,133,156
gpt_one_example,4,0.0,"[0.24050632911392406, 0.025477707006369428, 0.0, 0.0]",0.8218457680455682,0.8359788359788359,158,189
gpt_one_example,5,0.0,"[0.26973684210526316, 0.039735099337748346, 0.0, 0.0]",0.4279776901715612,0.5409252669039146,152,281
gpt_one_example,7,0.0,"[0.13839285714285715, 0.04035874439461883, 0.0045045045045045045, 0.0]",1.0,1.3254437869822486,224,169
gpt_one_example,6,0.0,"[0.21926910299003322, 0.05333333333333334, 0.0, 0.0]",1.0,1.4682926829268292,301,205
gpt_one_example,3,0.051858324935257535,"[0.41935483870967744, 0.14285714285714285, 0.058823529411764705, 0.013157894736842105]",0.6284391150757089,0.6828193832599119,155,227
gpt_one_example,1,0.07366317758229025,"[0.37339055793991416, 0.15517241379310345, 0.03896103896103896, 0.013043478260869565]",1.0,1.2459893048128343,233,187
gpt_one_example,18,0.0,"[0.3605150214592275, 0.10775862068965517, 0.021645021645021644, 0.0]",1.0,1.0448430493273542,233,223
gpt_one_example,19,0.03872685228831469,"[0.2918454935622318, 0.08189655172413793, 0.021645021645021644, 0.004347826086956522]",1.0,1.266304347826087,233,184
gpt_two_example,17,0.0,"[0.22756410256410256, 0.04501607717041801, 0.0064516129032258064, 0.0]",1.0,1.56,312,200
gpt_two_example,16,0.028677528840731086,"[0.22465753424657534, 0.06593406593406594, 0.01652892561983471, 0.0027624309392265192]",1.0,2.0054945054945055,365,182
gpt_two_example,14,0.07413406783257091,"[0.3659574468085106, 0.12393162393162394, 0.03862660944206009, 0.017241379310344827]",1.0,1.1633663366336633,235,202
gpt_two_example,15,0.0,"[0.165374677002584, 0.04145077720207254, 0.0025974025974025974, 0.0]",1.0,2.3313253012048194,387,166
gpt_two_example,11,0.024682627583870763,"[0.14794520547945206, 0.04120879120879121, 0.011019283746556474, 0.0055248618784530384]",1.0,2.786259541984733,365,131
gpt_two_example,10,0.08029383188131367,"[0.31563421828908556, 0.10355029585798817, 0.04747774480712166, 0.026785714285714284]",1.0,1.661764705882353,339,204
gpt_two_example,12,0.03870964208937224,"[0.273972602739726, 0.07692307692307693, 0.01928374655647383, 0.0055248618784530384]",1.0,1.5869565217391304,365,230
gpt_two_example,13,0.0,"[0.05555555555555555, 0.004291845493562232, 0.0, 0.0]",0.8986715992642277,0.9034749034749034,234,259
gpt_two_example,8,0.03246233022513447,"[0.26666666666666666, 0.08267716535433071, 0.015810276679841896, 0.003968253968253968]",0.9465779451638564,0.9479553903345725,255,269
gpt_two_example,9,0.00037336296526563497,"[0.5909090909090909, 0.23809523809523808, 0.1, 0.05263157894736842]",0.002263350388000269,0.14102564102564102,22,156
gpt_two_example,4,0.16460846070612925,"[0.535483870967742, 0.2662337662337662, 0.1568627450980392, 0.07894736842105263]",0.8030367190790434,0.8201058201058201,155,189
gpt_two_example,5,0.06675921210487108,"[0.48677248677248675, 0.18085106382978725, 0.058823529411764705, 0.026881720430107527]",0.6146068482268064,0.6725978647686833,189,281
gpt_two_example,7,0.024190910390500902,"[0.18005540166204986, 0.06111111111111111, 0.011142061281337047, 0.002793296089385475]",1.0,2.136094674556213,361,169
gpt_two_example,6,0.0,"[0.3395061728395062, 0.09937888198757763, 0.00625, 0.0]",0.7668745128439837,0.7902439024390244,162,205
gpt_two_example,2,0.5823730564950004,"[0.5858585858585859, 0.5822784810126582, 0.5812182741116751, 0.5801526717557252]",1.0,1.6995708154506437,396,233
gpt_two_example,3,1.0,"[1.0, 1.0, 1.0, 1.0]",1.0,1.0,227,227
gpt_two_example,1,0.02688404062101172,"[0.21172638436482086, 0.0457516339869281, 0.01639344262295082, 0.003289473684210526]",1.0,1.641711229946524,307,187
gpt_two_example,20,0.0266353809109023,"[0.17553191489361702, 0.06666666666666667, 0.016042780748663103, 0.002680965147453083]",1.0,2.3067484662576687,376,163
gpt_two_example,18,0.04588597071136194,"[0.4101123595505618, 0.15254237288135594, 0.03409090909090909, 0.005714285714285714]",0.7766162100792551,0.7982062780269058,178,223
gpt_two_example,19,0.0,"[0.38095238095238093, 0.12, 0.016129032258064516, 0.0]",0.6310832698077653,0.6847826086956522,126,184
