model,id,bleu,precisions,brevity_penalty,length_ratio,translation_length,reference_length
gpt_one_example,2_8,0.0,"[0.14285714285714285, 0.0]",0.08816268936235745,0.2916666666666667,7.0,24.0
gpt_one_example,2_9,0.26726124191242434,"[0.42857142857142855, 0.16666666666666666]",1.0,1.1666666666666667,7.0,6.0
gpt_one_example,2_10,0.26726124191242434,"[0.42857142857142855, 0.16666666666666666]",1.0,1.1666666666666667,7.0,6.0
gpt_one_example,2_11,0.0,"[0.2857142857142857, 0.0]",0.11731916609425078,0.3181818181818182,7.0,22.0
gpt_one_example,2_12,0.0,"[0.14285714285714285, 0.0]",0.1353352832366127,0.3333333333333333,7.0,21.0
gpt_one_example,2_13,0.26726124191242434,"[0.42857142857142855, 0.16666666666666666]",1.0,1.1666666666666667,7.0,6.0
gpt_one_example,2_14,0.0,"[0.2857142857142857, 0.0]",0.07642628699076812,0.28,7.0,25.0
gpt_one_example,3_0,0.0,"[0.0, 0.0]",1.009020564930396e-09,0.046052631578947366,7.0,152.0
gpt_one_example,3_1,0.0,"[0.2857142857142857, 0.0]",0.11731916609425078,0.3181818181818182,7.0,22.0
gpt_one_example,3_2,0.0,"[0.14285714285714285, 0.0]",0.08816268936235745,0.2916666666666667,7.0,24.0
gpt_one_example,3_3,0.0,"[0.0, 0.0]",0.10170139230422684,0.30434782608695654,7.0,23.0
gpt_one_example,3_4,0.3086066999241838,"[0.5714285714285714, 0.16666666666666666]",1.0,1.1666666666666667,7.0,6.0
gpt_one_example,3_5,0.0,"[0.42857142857142855, 0.0]",1.0,1.0,7.0,7.0
gpt_one_example,3_6,0.0,"[0.14285714285714285, 0.0]",0.15611804531597107,0.35,7.0,20.0
gpt_one_example,3_7,0.0,"[0.14285714285714285, 0.0]",0.04315930926145262,0.2413793103448276,7.0,29.0
gpt_one_example,3_8,0.0,"[0.14285714285714285, 0.0]",0.11731916609425078,0.3181818181818182,7.0,22.0
gpt_one_example,3_9,0.26726124191242434,"[0.42857142857142855, 0.16666666666666666]",1.0,1.1666666666666667,7.0,6.0
gpt_one_example,3_10,0.0,"[0.14285714285714285, 0.0]",0.08816268936235745,0.2916666666666667,7.0,24.0
gpt_one_example,3_11,0.0,"[0.0, 0.0]",0.20774818714360088,0.3888888888888889,7.0,18.0
gpt_one_example,3_12,0.0,"[0.14285714285714285, 0.0]",0.15611804531597107,0.35,7.0,20.0
gpt_one_example,3_13,0.26726124191242434,"[0.42857142857142855, 0.16666666666666666]",1.0,1.1666666666666667,7.0,6.0
gpt_one_example,4_0,0.0,"[0.0, 0.0]",1.009020564930396e-09,0.046052631578947366,7.0,152.0
gpt_one_example,4_1,0.26726124191242434,"[0.42857142857142855, 0.16666666666666666]",1.0,1.1666666666666667,7.0,6.0
gpt_one_example,4_2,0.0,"[0.14285714285714285, 0.0]",0.10170139230422684,0.30434782608695654,7.0,23.0
gpt_one_example,4_3,0.0,"[0.14285714285714285, 0.0]",0.10170139230422684,0.30434782608695654,7.0,23.0
gpt_one_example,4_4,0.26726124191242434,"[0.42857142857142855, 0.16666666666666666]",1.0,1.1666666666666667,7.0,6.0
gpt_one_example,4_5,0.26726124191242434,"[0.42857142857142855, 0.16666666666666666]",1.0,1.1666666666666667,7.0,6.0
gpt_one_example,4_6,0.0,"[0.14285714285714285, 0.0]",0.05743261926761735,0.25925925925925924,7.0,27.0
gpt_one_example,4_7,0.0,"[0.0, 0.0]",0.20774818714360088,0.3888888888888889,7.0,18.0
gpt_one_example,4_8,0.26726124191242434,"[0.42857142857142855, 0.16666666666666666]",1.0,1.1666666666666667,7.0,6.0
gpt_one_example,4_9,0.26726124191242434,"[0.42857142857142855, 0.16666666666666666]",1.0,1.0,7.0,7.0
gpt_one_example,4_10,0.26726124191242434,"[0.42857142857142855, 0.16666666666666666]",1.0,1.0,7.0,7.0
gpt_one_example,4_11,0.0,"[0.2857142857142857, 0.0]",0.08816268936235745,0.2916666666666667,7.0,24.0
gpt_one_example,4_12,0.0,"[0.14285714285714285, 0.0]",0.08816268936235745,0.2916666666666667,7.0,24.0
gpt_one_example,4_13,0.1742757960201972,"[0.5714285714285714, 0.16666666666666666]",0.5647181220077593,0.6363636363636364,7.0,11.0
gpt_one_example,5_0,0.0,"[0.0, 0.0]",1.009020564930396e-09,0.046052631578947366,7.0,152.0
gpt_one_example,5_1,0.0,"[0.14285714285714285, 0.0]",1.0,7.0,7.0,1.0
gpt_one_example,5_2,0.0,"[0.14285714285714285, 0.0]",0.03741385136723659,0.23333333333333334,7.0,30.0
gpt_one_example,5_3,0.0,"[0.14285714285714285, 0.0]",0.04315930926145262,0.2413793103448276,7.0,29.0
gpt_one_example,5_4,0.0,"[0.14285714285714285, 0.0]",0.10170139230422684,0.30434782608695654,7.0,23.0
gpt_one_example,5_5,0.0,"[0.14285714285714285, 0.0]",0.1353352832366127,0.3333333333333333,7.0,21.0
gpt_one_example,5_6,0.0,"[0.14285714285714285, 0.0]",0.1353352832366127,0.3333333333333333,7.0,21.0
gpt_one_example,5_7,0.26726124191242434,"[0.42857142857142855, 0.16666666666666666]",1.0,1.0,7.0,7.0
gpt_one_example,5_8,0.0,"[0.2857142857142857, 0.0]",0.049787068367863944,0.25,7.0,28.0
gpt_one_example,5_9,0.0,"[0.14285714285714285, 0.0]",0.07642628699076812,0.28,7.0,25.0
gpt_one_example,5_10,0.4364357804719847,"[0.5714285714285714, 0.3333333333333333]",1.0,1.1666666666666667,7.0,6.0
gpt_one_example,5_11,0.0,"[0.2857142857142857, 0.0]",0.10170139230422684,0.30434782608695654,7.0,23.0
gpt_one_example,5_12,0.0,"[0.14285714285714285, 0.0]",0.10170139230422684,0.30434782608695654,7.0,23.0
gpt_one_example,5_13,0.0,"[0.14285714285714285, 0.0]",0.20774818714360088,0.3888888888888889,7.0,18.0
gpt_one_example,5_14,0.0,"[0.14285714285714285, 0.0]",0.06625225915226167,0.2692307692307692,7.0,26.0
gpt_one_example,6_0,0.0,"[0.0, 0.0]",1.009020564930396e-09,0.046052631578947366,7.0,152.0
gpt_one_example,6_1,0.0,"[0.0, 0.0]",1.0,7.0,7.0,1.0
gpt_one_example,6_2,0.0,"[0.14285714285714285, 0.0]",0.1353352832366127,0.3333333333333333,7.0,21.0
gpt_one_example,6_3,0.0,"[0.2857142857142857, 0.0]",0.1353352832366127,0.3333333333333333,7.0,21.0
gpt_one_example,6_4,0.0,"[0.0, 0.0]",0.36787944117144233,0.5,7.0,14.0
gpt_one_example,6_5,0.0,"[0.0, 0.0]",0.23965103644177574,0.4117647058823529,7.0,17.0
gpt_one_example,6_6,0.26726124191242434,"[0.42857142857142855, 0.16666666666666666]",1.0,1.0,7.0,7.0
gpt_one_example,6_7,0.0,"[0.14285714285714285, 0.0]",0.1353352832366127,0.3333333333333333,7.0,21.0
gpt_one_example,6_8,0.26726124191242434,"[0.42857142857142855, 0.16666666666666666]",1.0,1.0,7.0,7.0
gpt_one_example,6_9,0.23168286407366764,"[0.42857142857142855, 0.16666666666666666]",0.8668778997501817,0.875,7.0,8.0
gpt_one_example,6_10,0.0,"[0.14285714285714285, 0.0]",0.10170139230422684,0.30434782608695654,7.0,23.0
gpt_one_example,6_11,0.0,"[0.0, 0.0]",0.18009231214795235,0.3684210526315789,7.0,19.0
gpt_one_example,6_12,0.0,"[0.0, 0.0]",0.23965103644177574,0.4117647058823529,7.0,17.0
gpt_one_example,6_13,0.26726124191242434,"[0.42857142857142855, 0.16666666666666666]",1.0,1.0,7.0,7.0
gpt_one_example,6_14,0.02953257998238409,"[0.2857142857142857, 0.16666666666666666]",0.1353352832366127,0.3333333333333333,7.0,21.0
gpt_one_example,7_0,0.0,"[0.0, 0.0]",1.009020564930396e-09,0.046052631578947366,7.0,152.0
gpt_one_example,7_1,0.0,"[0.2857142857142857, 0.0]",1.0,1.1666666666666667,7.0,6.0
gpt_one_example,7_2,0.0,"[0.0, 0.0]",0.05743261926761735,0.25925925925925924,7.0,27.0
gpt_one_example,7_3,0.0,"[0.2857142857142857, 0.0]",1.0,1.0,7.0,7.0
gpt_one_example,7_4,0.0,"[0.14285714285714285, 0.0]",0.11731916609425078,0.3181818181818182,7.0,22.0
gpt_one_example,7_5,0.3086066999241838,"[0.5714285714285714, 0.16666666666666666]",1.0,1.0,7.0,7.0
gpt_one_example,7_6,0.0,"[0.2857142857142857, 0.0]",0.8668778997501817,0.875,7.0,8.0
gpt_one_example,7_7,0.26726124191242434,"[0.42857142857142855, 0.16666666666666666]",1.0,1.1666666666666667,7.0,6.0
gpt_one_example,7_8,0.0,"[0.14285714285714285, 0.0]",0.1353352832366127,0.3333333333333333,7.0,21.0
gpt_one_example,7_9,0.3779644730092272,"[0.42857142857142855, 0.3333333333333333]",1.0,1.0,7.0,7.0
gpt_one_example,7_10,0.3779644730092272,"[0.42857142857142855, 0.3333333333333333]",1.0,1.0,7.0,7.0
gpt_one_example,7_11,0.3779644730092272,"[0.42857142857142855, 0.3333333333333333]",1.0,1.0,7.0,7.0
gpt_one_example,7_12,0.0,"[0.14285714285714285, 0.0]",0.05743261926761735,0.25925925925925924,7.0,27.0
gpt_one_example,7_13,0.0,"[0.0, 0.0]",0.20774818714360088,0.3888888888888889,7.0,18.0
gpt_one_example,8_0,0.0,"[0.0, 0.0]",1.009020564930396e-09,0.046052631578947366,7.0,152.0
gpt_one_example,8_1,0.26726124191242434,"[0.42857142857142855, 0.16666666666666666]",1.0,1.1666666666666667,7.0,6.0
gpt_one_example,8_2,0.0,"[0.14285714285714285, 0.0]",0.05743261926761735,0.25925925925925924,7.0,27.0
gpt_one_example,8_3,0.0,"[0.14285714285714285, 0.0]",0.049787068367863944,0.25,7.0,28.0
gpt_one_example,8_4,0.0,"[0.14285714285714285, 0.0]",0.10170139230422684,0.30434782608695654,7.0,23.0
gpt_one_example,8_5,0.0,"[0.14285714285714285, 0.0]",0.03741385136723659,0.23333333333333334,7.0,30.0
gpt_one_example,8_6,0.0,"[0.0, 0.0]",0.11731916609425078,0.3181818181818182,7.0,22.0
gpt_one_example,8_7,0.0,"[0.14285714285714285, 0.0]",0.11731916609425078,0.3181818181818182,7.0,22.0
gpt_one_example,8_8,0.0,"[0.14285714285714285, 0.0]",0.05743261926761735,0.25925925925925924,7.0,27.0
gpt_one_example,8_9,0.0,"[0.2857142857142857, 0.0]",0.11731916609425078,0.3181818181818182,7.0,22.0
gpt_one_example,8_10,0.0,"[0.14285714285714285, 0.0]",0.08816268936235745,0.2916666666666667,7.0,24.0
gpt_one_example,8_11,0.0,"[0.14285714285714285, 0.0]",0.11731916609425078,0.3181818181818182,7.0,22.0
gpt_one_example,8_12,0.24646319432512992,"[0.5714285714285714, 0.3333333333333333]",0.5647181220077593,0.6363636363636364,7.0,11.0
gpt_one_example,8_13,0.267524327879111,"[0.5714285714285714, 0.16666666666666666]",0.8668778997501817,0.875,7.0,8.0
gpt_one_example,9_0,0.0,"[0.0, 0.0]",1.009020564930396e-09,0.046052631578947366,7.0,152.0
gpt_one_example,9_1,0.4364357804719847,"[0.5714285714285714, 0.3333333333333333]",1.0,1.0,7.0,7.0
gpt_one_example,9_2,0.0,"[0.0, 0.0]",0.10170139230422684,0.30434782608695654,7.0,23.0
gpt_one_example,9_3,0.4364357804719847,"[0.5714285714285714, 0.3333333333333333]",1.0,1.0,7.0,7.0
gpt_one_example,9_4,0.4364357804719847,"[0.5714285714285714, 0.3333333333333333]",1.0,1.0,7.0,7.0
gpt_one_example,9_5,0.4364357804719847,"[0.5714285714285714, 0.3333333333333333]",1.0,1.0,7.0,7.0
gpt_one_example,9_6,0.5976143046671969,"[0.7142857142857143, 0.5]",1.0,1.0,7.0,7.0
gpt_one_example,9_7,0.4364357804719847,"[0.5714285714285714, 0.3333333333333333]",1.0,1.0,7.0,7.0
gpt_one_example,9_8,0.0,"[0.42857142857142855, 0.0]",1.0,1.0,7.0,7.0
gpt_one_example,9_9,0.0,"[0.2857142857142857, 0.0]",0.06625225915226167,0.2692307692307692,7.0,26.0
gpt_one_example,9_10,0.0,"[0.14285714285714285, 0.0]",0.20774818714360088,0.3888888888888889,7.0,18.0
gpt_one_example,9_11,0.26726124191242434,"[0.42857142857142855, 0.16666666666666666]",1.0,1.1666666666666667,7.0,6.0
gpt_one_example,9_12,0.0,"[0.14285714285714285, 0.0]",0.05743261926761735,0.25925925925925924,7.0,27.0
gpt_one_example,9_13,0.26726124191242434,"[0.42857142857142855, 0.16666666666666666]",1.0,1.1666666666666667,7.0,6.0
gpt_one_example,10_0,0.0,"[0.0, 0.0]",1.009020564930396e-09,0.046052631578947366,7.0,152.0
gpt_one_example,10_1,0.26726124191242434,"[0.42857142857142855, 0.16666666666666666]",1.0,1.1666666666666667,7.0,6.0
gpt_one_example,10_2,0.0,"[0.14285714285714285, 0.0]",0.03741385136723659,0.23333333333333334,7.0,30.0
gpt_one_example,10_3,0.26726124191242434,"[0.42857142857142855, 0.16666666666666666]",1.0,1.1666666666666667,7.0,6.0
gpt_one_example,10_4,0.0,"[0.14285714285714285, 0.0]",0.08816268936235745,0.2916666666666667,7.0,24.0
gpt_one_example,10_5,0.26726124191242434,"[0.42857142857142855, 0.16666666666666666]",1.0,1.1666666666666667,7.0,6.0
gpt_one_example,10_6,0.0,"[0.14285714285714285, 0.0]",0.05743261926761735,0.25925925925925924,7.0,27.0
gpt_one_example,10_7,0.0,"[0.14285714285714285, 0.0]",0.11731916609425078,0.3181818181818182,7.0,22.0
gpt_one_example,10_8,0.26726124191242434,"[0.42857142857142855, 0.16666666666666666]",1.0,1.1666666666666667,7.0,6.0
gpt_one_example,10_9,0.26726124191242434,"[0.42857142857142855, 0.16666666666666666]",1.0,1.1666666666666667,7.0,6.0
gpt_one_example,10_10,0.0,"[0.2857142857142857, 0.0]",0.10170139230422684,0.30434782608695654,7.0,23.0
gpt_one_example,10_11,0.3086066999241838,"[0.5714285714285714, 0.16666666666666666]",1.0,1.1666666666666667,7.0,6.0
gpt_one_example,10_12,0.0,"[0.14285714285714285, 0.0]",0.1353352832366127,0.3333333333333333,7.0,21.0
gpt_one_example,10_13,0.0,"[0.14285714285714285, 0.0]",0.1353352832366127,0.3333333333333333,7.0,21.0
gpt_one_example,11_0,0.0,"[0.0, 0.0]",1.009020564930396e-09,0.046052631578947366,7.0,152.0
gpt_one_example,11_1,0.26726124191242434,"[0.42857142857142855, 0.16666666666666666]",1.0,1.1666666666666667,7.0,6.0
gpt_one_example,11_2,0.4364357804719847,"[0.5714285714285714, 0.3333333333333333]",1.0,1.1666666666666667,7.0,6.0
gpt_one_example,11_3,0.0,"[0.14285714285714285, 0.0]",0.1353352832366127,0.3333333333333333,7.0,21.0
gpt_one_example,11_4,0.26726124191242434,"[0.42857142857142855, 0.16666666666666666]",1.0,1.1666666666666667,7.0,6.0
gpt_one_example,11_5,0.0,"[0.14285714285714285, 0.0]",0.11731916609425078,0.3181818181818182,7.0,22.0
gpt_one_example,11_6,0.26726124191242434,"[0.42857142857142855, 0.16666666666666666]",1.0,1.1666666666666667,7.0,6.0
gpt_one_example,11_7,0.26726124191242434,"[0.42857142857142855, 0.16666666666666666]",1.0,1.1666666666666667,7.0,6.0
gpt_one_example,11_8,0.3086066999241838,"[0.5714285714285714, 0.16666666666666666]",1.0,1.0,7.0,7.0
gpt_one_example,11_9,0.26726124191242434,"[0.42857142857142855, 0.16666666666666666]",1.0,1.0,7.0,7.0
gpt_one_example,11_10,0.26726124191242434,"[0.42857142857142855, 0.16666666666666666]",1.0,1.1666666666666667,7.0,6.0
gpt_one_example,11_11,0.0,"[0.14285714285714285, 0.0]",0.08816268936235745,0.2916666666666667,7.0,24.0
gpt_one_example,11_12,0.26726124191242434,"[0.42857142857142855, 0.16666666666666666]",1.0,1.0,7.0,7.0
gpt_one_example,11_13,0.3086066999241838,"[0.5714285714285714, 0.16666666666666666]",1.0,1.0,7.0,7.0
gpt_one_example,12_0,0.0,"[0.0, 0.0]",1.009020564930396e-09,0.046052631578947366,7.0,152.0
gpt_one_example,12_1,0.0,"[0.14285714285714285, 0.0]",0.05743261926761735,0.25925925925925924,7.0,27.0
gpt_one_example,12_2,0.0,"[0.14285714285714285, 0.0]",0.15611804531597107,0.35,7.0,20.0
gpt_one_example,12_3,0.0,"[0.2857142857142857, 0.0]",1.0,1.1666666666666667,7.0,6.0
gpt_one_example,12_4,0.26726124191242434,"[0.42857142857142855, 0.16666666666666666]",1.0,1.4,7.0,5.0
gpt_one_example,12_5,0.2182178902359924,"[0.2857142857142857, 0.16666666666666666]",1.0,1.1666666666666667,7.0,6.0
gpt_one_example,12_6,0.0,"[0.2857142857142857, 0.0]",0.049787068367863944,0.25,7.0,28.0
gpt_one_example,12_7,0.0,"[0.0, 0.0]",0.049787068367863944,0.25,7.0,28.0
gpt_one_example,12_8,0.0,"[0.0, 0.0]",0.08816268936235745,0.2916666666666667,7.0,24.0
gpt_one_example,12_9,0.0,"[0.14285714285714285, 0.0]",0.11731916609425078,0.3181818181818182,7.0,22.0
gpt_one_example,12_10,0.3779644730092272,"[0.42857142857142855, 0.3333333333333333]",1.0,1.0,7.0,7.0
gpt_one_example,12_11,0.26726124191242434,"[0.42857142857142855, 0.16666666666666666]",1.0,1.0,7.0,7.0
gpt_one_example,12_12,0.0,"[0.2857142857142857, 0.0]",0.07642628699076812,0.28,7.0,25.0
gpt_one_example,12_13,0.0,"[0.14285714285714285, 0.0]",0.08816268936235745,0.2916666666666667,7.0,24.0
gpt_one_example,13_0,0.0,"[0.0, 0.0]",1.009020564930396e-09,0.046052631578947366,7.0,152.0
gpt_one_example,13_1,0.4364357804719847,"[0.5714285714285714, 0.3333333333333333]",1.0,1.0,7.0,7.0
gpt_one_example,13_2,0.267524327879111,"[0.5714285714285714, 0.16666666666666666]",0.8668778997501817,0.875,7.0,8.0
gpt_one_example,13_3,0.0,"[0.2857142857142857, 0.0]",0.07642628699076812,0.28,7.0,25.0
gpt_one_example,13_4,0.4364357804719847,"[0.5714285714285714, 0.3333333333333333]",1.0,1.0,7.0,7.0
gpt_one_example,13_5,0.0,"[0.2857142857142857, 0.0]",0.08816268936235745,0.2916666666666667,7.0,24.0
gpt_one_example,13_6,0.0,"[0.0, 0.0]",0.15611804531597107,0.35,7.0,20.0
gpt_one_example,13_7,0.4364357804719847,"[0.5714285714285714, 0.3333333333333333]",1.0,1.0,7.0,7.0
gpt_one_example,13_8,0.4229931028018367,"[0.7142857142857143, 0.3333333333333333]",0.8668778997501817,0.875,7.0,8.0
gpt_one_example,13_9,0.0,"[0.42857142857142855, 0.0]",0.07642628699076812,0.28,7.0,25.0
gpt_one_example,13_10,0.003913200284855612,"[0.5714285714285714, 0.3333333333333333]",0.008966268257436799,0.175,7.0,40.0
gpt_one_example,13_11,0.03135486603047945,"[0.42857142857142855, 0.16666666666666666]",0.11731916609425078,0.3181818181818182,7.0,22.0
gpt_one_example,13_12,0.0,"[0.14285714285714285, 0.0]",0.0006852585910790797,0.1206896551724138,7.0,58.0
gpt_one_example,13_13,0.17410441154600917,"[0.42857142857142855, 0.16666666666666666]",0.6514390575310556,0.7,7.0,10.0
gpt_one_example,14_0,0.0,"[0.0, 0.0]",1.009020564930396e-09,0.046052631578947366,7.0,152.0
gpt_one_example,14_1,0.0,"[0.2857142857142857, 0.0]",1.0,1.0,7.0,7.0
gpt_one_example,14_2,0.0,"[0.14285714285714285, 0.0]",0.03741385136723659,0.23333333333333334,7.0,30.0
gpt_one_example,14_3,0.0,"[0.0, 0.0]",0.1353352832366127,0.3333333333333333,7.0,21.0
gpt_one_example,14_4,0.2182178902359924,"[0.2857142857142857, 0.16666666666666666]",1.0,1.1666666666666667,7.0,6.0
gpt_one_example,14_5,0.0,"[0.2857142857142857, 0.0]",1.0,1.1666666666666667,7.0,6.0
gpt_one_example,14_6,0.0,"[0.2857142857142857, 0.0]",1.0,1.0,7.0,7.0
gpt_one_example,14_7,0.0,"[0.14285714285714285, 0.0]",0.01831563888873418,0.2,7.0,35.0
gpt_one_example,14_8,0.0,"[0.14285714285714285, 0.0]",0.11731916609425078,0.3181818181818182,7.0,22.0
gpt_one_example,14_9,0.0,"[0.14285714285714285, 0.0]",0.10170139230422684,0.30434782608695654,7.0,23.0
gpt_one_example,14_10,0.2182178902359924,"[0.2857142857142857, 0.16666666666666666]",1.0,1.1666666666666667,7.0,6.0
gpt_one_example,14_11,0.0,"[0.14285714285714285, 0.0]",0.05743261926761735,0.25925925925925924,7.0,27.0
gpt_one_example,14_12,0.0,"[0.2857142857142857, 0.0]",1.0,1.1666666666666667,7.0,6.0
gpt_one_example,14_13,0.0,"[0.2857142857142857, 0.0]",1.0,1.1666666666666667,7.0,6.0
gpt_one_example,15_0,0.0,"[0.0, 0.0]",1.009020564930396e-09,0.046052631578947366,7.0,152.0
gpt_one_example,15_1,0.0,"[0.2857142857142857, 0.0]",0.03243324089479551,0.22580645161290322,7.0,31.0
gpt_one_example,15_2,0.0,"[0.42857142857142855, 0.0]",1.0,1.1666666666666667,7.0,6.0
gpt_one_example,15_3,0.2182178902359924,"[0.2857142857142857, 0.16666666666666666]",1.0,1.1666666666666667,7.0,6.0
gpt_one_example,15_4,0.0,"[0.2857142857142857, 0.0]",1.0,1.1666666666666667,7.0,6.0
gpt_one_example,15_5,0.0,"[0.2857142857142857, 0.0]",1.0,1.0,7.0,7.0
gpt_one_example,15_6,0.0,"[0.14285714285714285, 0.0]",0.04315930926145262,0.2413793103448276,7.0,29.0
gpt_one_example,15_7,0.2182178902359924,"[0.2857142857142857, 0.16666666666666666]",1.0,1.1666666666666667,7.0,6.0
gpt_one_example,15_8,0.0,"[0.14285714285714285, 0.0]",0.10170139230422684,0.30434782608695654,7.0,23.0
gpt_one_example,15_9,0.2182178902359924,"[0.2857142857142857, 0.16666666666666666]",1.0,1.1666666666666667,7.0,6.0
gpt_one_example,15_10,0.0,"[0.2857142857142857, 0.0]",1.0,1.1666666666666667,7.0,6.0
gpt_one_example,15_11,0.2182178902359924,"[0.2857142857142857, 0.16666666666666666]",1.0,1.1666666666666667,7.0,6.0
gpt_one_example,15_12,0.2182178902359924,"[0.2857142857142857, 0.16666666666666666]",1.0,1.1666666666666667,7.0,6.0
gpt_one_example,15_13,0.0,"[0.14285714285714285, 0.0]",0.049787068367863944,0.25,7.0,28.0
gpt_one_example,16_0,0.0,"[0.0, 0.0]",1.009020564930396e-09,0.046052631578947366,7.0,152.0
gpt_one_example,16_1,0.0,"[0.2857142857142857, 0.0]",0.028115659748972045,0.21875,7.0,32.0
gpt_one_example,16_2,0.0,"[0.0, 0.0]",0.18009231214795235,0.3684210526315789,7.0,19.0
gpt_one_example,16_3,0.0,"[0.14285714285714285, 0.0]",0.1353352832366127,0.3333333333333333,7.0,21.0
gpt_one_example,16_4,0.0,"[0.2857142857142857, 0.0]",1.0,1.0,7.0,7.0
gpt_one_example,16_5,0.23168286407366764,"[0.42857142857142855, 0.16666666666666666]",0.8668778997501817,0.875,7.0,8.0
gpt_one_example,16_6,0.0,"[0.2857142857142857, 0.0]",1.0,1.0,7.0,7.0
gpt_one_example,16_7,0.3779644730092272,"[0.42857142857142855, 0.3333333333333333]",1.0,1.1666666666666667,7.0,6.0
gpt_one_example,16_8,0.0,"[0.14285714285714285, 0.0]",0.23965103644177574,0.4117647058823529,7.0,17.0
gpt_one_example,16_9,0.26726124191242434,"[0.42857142857142855, 0.16666666666666666]",1.0,1.0,7.0,7.0
gpt_one_example,16_10,0.26726124191242434,"[0.42857142857142855, 0.16666666666666666]",1.0,1.0,7.0,7.0
gpt_one_example,16_11,0.26726124191242434,"[0.42857142857142855, 0.16666666666666666]",1.0,1.0,7.0,7.0
gpt_one_example,16_12,0.0,"[0.14285714285714285, 0.0]",0.013763786733050402,0.1891891891891892,7.0,37.0
gpt_one_example,16_13,0.26726124191242434,"[0.42857142857142855, 0.16666666666666666]",1.0,1.0,7.0,7.0
gpt_one_example,17_0,0.0,"[0.0, 0.0]",1.009020564930396e-09,0.046052631578947366,7.0,152.0
gpt_one_example,17_1,0.23168286407366764,"[0.42857142857142855, 0.16666666666666666]",0.8668778997501817,0.875,7.0,8.0
gpt_one_example,17_2,0.0,"[0.2857142857142857, 0.0]",0.11731916609425078,0.3181818181818182,7.0,22.0
gpt_one_example,17_3,0.0,"[0.14285714285714285, 0.0]",0.18009231214795235,0.3684210526315789,7.0,19.0
gpt_one_example,17_4,0.3779644730092272,"[0.42857142857142855, 0.3333333333333333]",1.0,1.0,7.0,7.0
gpt_one_example,17_5,0.0,"[0.2857142857142857, 0.0]",0.06625225915226167,0.2692307692307692,7.0,26.0
gpt_one_example,17_6,0.3779644730092272,"[0.42857142857142855, 0.3333333333333333]",1.0,1.0,7.0,7.0
gpt_one_example,17_7,0.03406775047661826,"[0.2857142857142857, 0.16666666666666666]",0.15611804531597107,0.35,7.0,20.0
gpt_one_example,17_8,0.0,"[0.0, 0.0]",0.31890655732397044,0.4666666666666667,7.0,15.0
gpt_one_example,17_9,0.0,"[0.14285714285714285, 0.0]",0.10170139230422684,0.30434782608695654,7.0,23.0
gpt_one_example,17_10,0.4364357804719847,"[0.5714285714285714, 0.3333333333333333]",1.0,1.0,7.0,7.0
gpt_one_example,17_11,0.26726124191242434,"[0.42857142857142855, 0.16666666666666666]",1.0,1.0,7.0,7.0
