model,id,bleu,precisions,brevity_penalty,length_ratio,translation_length,reference_length
gpt_one_example,12_12,0.26845259530726123,"[0.6666666666666666, 0.23529411764705882]",0.6778095780054504,0.72,18.0,25.0
gpt_one_example,12_13,0.1840763760686142,"[0.4117647058823529, 0.1875]",0.6624801353939264,0.7083333333333334,17.0,24.0
gpt_one_example,13_0,0.35972041340229166,"[0.8901098901098901, 0.5555555555555556]",0.5115399104548436,0.5986842105263158,91.0,152.0
gpt_one_example,13_1,1.0,"[1.0, 1.0]",1.0,1.0,7.0,7.0
gpt_one_example,13_2,1.0,"[1.0, 1.0]",1.0,1.0,8.0,8.0
gpt_one_example,13_3,0.08817111305494289,"[0.2631578947368421, 0.05555555555555555]",0.729212952525235,0.76,19.0,25.0
gpt_one_example,13_4,1.0,"[1.0, 1.0]",1.0,1.0,7.0,7.0
gpt_one_example,13_5,0.3604656983681361,"[0.5454545454545454, 0.2857142857142857]",0.9131007162822622,0.9166666666666666,22.0,24.0
gpt_one_example,13_6,0.10797497238459787,"[0.35714285714285715, 0.07692307692307693]",0.6514390575310556,0.7,14.0,20.0
gpt_one_example,13_7,1.0,"[1.0, 1.0]",1.0,1.0,7.0,7.0
gpt_one_example,13_8,1.0,"[1.0, 1.0]",1.0,1.0,8.0,8.0
gpt_one_example,13_9,0.3599210982655777,"[0.5652173913043478, 0.2727272727272727]",0.9167169520254864,0.92,23.0,25.0
gpt_one_example,13_10,0.008966268257436799,"[1.0, 1.0]",0.008966268257436799,0.175,7.0,40.0
gpt_one_example,13_11,0.28080335185903216,"[0.6428571428571429, 0.38461538461538464]",0.5647181220077593,0.6363636363636364,14.0,22.0
gpt_one_example,13_12,0.17414659185745826,"[0.7419354838709677, 0.23333333333333334]",0.4185463083804131,0.5344827586206896,31.0,58.0
gpt_one_example,13_13,0.6514390575310556,"[1.0, 1.0]",0.6514390575310556,0.7,7.0,10.0
gpt_one_example,14_0,0.1109540179578293,"[0.26605504587155965, 0.10185185185185185]",0.6740200553205584,0.7171052631578947,109.0,152.0
gpt_one_example,14_1,1.0,"[1.0, 1.0]",1.0,1.0,7.0,7.0
gpt_one_example,14_2,0.3630270768225367,"[0.6363636363636364, 0.42857142857142855]",0.6951439283988786,0.7333333333333333,22.0,30.0
gpt_one_example,14_3,0.3836624725494042,"[0.6875, 0.4]",0.7316156289466418,0.7619047619047619,16.0,21.0
gpt_one_example,14_4,1.0,"[1.0, 1.0]",1.0,1.0,6.0,6.0
gpt_one_example,14_5,1.0,"[1.0, 1.0]",1.0,1.0,6.0,6.0
gpt_one_example,14_6,0.7571162714266755,"[1.0, 0.8]",0.846481724890614,0.8571428571428571,6.0,7.0
gpt_one_example,14_7,0.3071792350804601,"[0.56, 0.375]",0.6703200460356393,0.7142857142857143,25.0,35.0
gpt_one_example,14_8,0.2447905136252817,"[0.5333333333333333, 0.2857142857142857]",0.6270890852730561,0.6818181818181818,15.0,22.0
gpt_one_example,14_9,0.1909854097094055,"[0.4375, 0.2]",0.645648526427892,0.6956521739130435,16.0,23.0
gpt_one_example,14_10,1.0,"[1.0, 1.0]",1.0,1.0,6.0,6.0
gpt_one_example,14_11,0.20766442455074197,"[0.55, 0.15789473684210525]",0.7046880897187133,0.7407407407407407,20.0,27.0
gpt_one_example,14_12,0.7071067811865476,"[0.8333333333333334, 0.6]",1.0,1.0,6.0,6.0
gpt_one_example,14_13,1.0,"[1.0, 1.0]",1.0,1.0,6.0,6.0
gpt_one_example,15_0,0.251012198290823,"[0.9125, 0.4177215189873418]",0.40656965974059905,0.5263157894736842,80.0,152.0
gpt_one_example,15_1,0.19856183926633442,"[0.43478260869565216, 0.18181818181818182]",0.7062216866978064,0.7419354838709677,23.0,31.0
gpt_one_example,15_2,1.0,"[1.0, 1.0]",1.0,1.0,6.0,6.0
gpt_one_example,15_3,1.0,"[1.0, 1.0]",1.0,1.0,6.0,6.0
gpt_one_example,15_4,1.0,"[1.0, 1.0]",1.0,1.0,6.0,6.0
gpt_one_example,15_5,1.0,"[1.0, 1.0]",1.0,1.0,7.0,7.0
gpt_one_example,15_6,0.18503363216125682,"[0.4, 0.21052631578947367]",0.6376281516217733,0.6896551724137931,20.0,29.0
gpt_one_example,15_7,1.0,"[1.0, 1.0]",1.0,1.0,6.0,6.0
gpt_one_example,15_8,0.37721676807715887,"[0.5217391304347826, 0.2727272727272727]",1.0,1.0,23.0,23.0
gpt_one_example,15_9,1.0,"[1.0, 1.0]",1.0,1.0,6.0,6.0
gpt_one_example,15_10,0.7071067811865476,"[0.8333333333333334, 0.6]",1.0,1.0,6.0,6.0
gpt_one_example,15_11,1.0,"[1.0, 1.0]",1.0,1.0,6.0,6.0
gpt_one_example,15_12,1.0,"[1.0, 1.0]",1.0,1.0,6.0,6.0
gpt_one_example,15_13,0.3600472523150507,"[0.5185185185185185, 0.2692307692307692]",0.9636404443012863,0.9642857142857143,27.0,28.0
gpt_one_example,16_0,0.11677484162422844,"[0.17045454545454544, 0.08]",1.0,1.1578947368421053,176.0,152.0
gpt_one_example,16_1,0.5748786481140344,"[0.7777777777777778, 0.6153846153846154]",0.830950389901292,0.84375,27.0,32.0
gpt_one_example,16_2,0.30271863257068105,"[0.5, 0.26666666666666666]",0.8290291181804004,0.8421052631578947,16.0,19.0
gpt_one_example,16_3,0.3214658679622943,"[0.5294117647058824, 0.3125]",0.7903383629814982,0.8095238095238095,17.0,21.0
gpt_one_example,16_4,1.0,"[1.0, 1.0]",1.0,1.0,7.0,7.0
gpt_one_example,16_5,1.0,"[1.0, 1.0]",1.0,1.0,8.0,8.0
gpt_one_example,16_6,1.0,"[1.0, 1.0]",1.0,1.0,7.0,7.0
gpt_one_example,16_7,1.0,"[1.0, 1.0]",1.0,1.0,6.0,6.0
gpt_one_example,16_8,0.3429971702850177,"[0.47058823529411764, 0.25]",1.0,1.0,17.0,17.0
gpt_one_example,16_9,1.0,"[1.0, 1.0]",1.0,1.0,7.0,7.0
gpt_one_example,16_10,1.0,"[1.0, 1.0]",1.0,1.0,7.0,7.0
gpt_one_example,16_11,1.0,"[1.0, 1.0]",1.0,1.0,7.0,7.0
gpt_one_example,16_12,0.30374558871012997,"[0.5333333333333333, 0.27586206896551724]",0.7918895663367818,0.8108108108108109,30.0,37.0
gpt_one_example,16_13,0.7559289460184544,"[0.8571428571428571, 0.6666666666666666]",1.0,1.0,7.0,7.0
gpt_one_example,17_0,0.44994460382802387,"[0.8717948717948718, 0.4224137931034483]",0.7414516693140943,0.7697368421052632,117.0,152.0
gpt_one_example,17_1,1.0,"[1.0, 1.0]",1.0,1.0,8.0,8.0
gpt_one_example,17_2,0.16191370559006593,"[0.4666666666666667, 0.14285714285714285]",0.6270890852730561,0.6818181818181818,15.0,22.0
gpt_one_example,17_3,0.1796593222148525,"[0.42857142857142855, 0.15384615384615385]",0.6996725373751302,0.7368421052631579,14.0,19.0
gpt_one_example,17_4,0.7559289460184544,"[0.8571428571428571, 0.6666666666666666]",1.0,1.0,7.0,7.0
gpt_one_example,17_5,0.39218283027425016,"[0.6190476190476191, 0.4]",0.788127627745311,0.8076923076923077,21.0,26.0
gpt_one_example,17_6,1.0,"[1.0, 1.0]",1.0,1.0,7.0,7.0
gpt_one_example,17_7,0.3936869060550404,"[0.5882352941176471, 0.375]",0.8382234324229999,0.85,17.0,20.0
gpt_one_example,17_8,0.0,"[0.3333333333333333, 0.0]",0.513417119032592,0.6,9.0,15.0
gpt_one_example,17_9,0.5165253323626364,"[0.6521739130434783, 0.4090909090909091]",1.0,1.0,23.0,23.0
gpt_one_example,17_10,1.0,"[1.0, 1.0]",1.0,1.0,7.0,7.0
gpt_one_example,17_11,1.0,"[1.0, 1.0]",1.0,1.0,7.0,7.0
gpt_one_example,17_12,0.3214440127499553,"[0.5882352941176471, 0.25]",0.8382234324229999,0.85,17.0,20.0
gpt_one_example,17_13,0.2589310375944103,"[0.5333333333333333, 0.21428571428571427]",0.7659283383646487,0.7894736842105263,15.0,19.0
gpt_one_example,18_0,0.48610383108245786,"[0.900990099009901, 0.72]",0.6035354526802054,0.6644736842105263,101.0,152.0
gpt_one_example,18_1,1.0,"[1.0, 1.0]",1.0,1.0,6.0,6.0
gpt_one_example,18_2,1.0,"[1.0, 1.0]",1.0,1.0,7.0,7.0
gpt_one_example,18_3,1.0,"[1.0, 1.0]",1.0,1.0,7.0,7.0
gpt_one_example,18_4,0.2550573006623587,"[0.4782608695652174, 0.2727272727272727]",0.7062216866978064,0.7419354838709677,23.0,31.0
gpt_one_example,18_5,1.0,"[1.0, 1.0]",1.0,1.0,6.0,6.0
